ZCR_mean,Spectral_Centroid_mean,Spectral_Rolloff_mean,MFCC_mean_0,MFCC_mean_1,MFCC_mean_2,MFCC_mean_3,MFCC_mean_4,MFCC_mean_5,MFCC_mean_6,MFCC_mean_7,MFCC_mean_8,MFCC_mean_9,MFCC_mean_10,MFCC_mean_11,MFCC_mean_12,MFCC_std_0,MFCC_std_1,MFCC_std_2,MFCC_std_3,MFCC_std_4,MFCC_std_5,MFCC_std_6,MFCC_std_7,MFCC_std_8,MFCC_std_9,MFCC_std_10,MFCC_std_11,MFCC_std_12,Gender,Age,Reason
0.171596301,2198.987707,4185.323916,-322.5126038,45.20710373,-32.24225998,-0.93583101,-8.789108276,-5.294284344,-12.30701065,-7.495100498,-17.80285454,-14.85070515,-4.156422615,5.704361916,-5.130503654,120.7749863,26.89680862,23.81624794,13.01665688,12.91252899,9.139352798,9.754150391,7.509582043,8.789367676,8.152150154,7.603298187,11.57469082,12.552845,1,3,1
0.215824751,1277.055629,2411.363636,-419.7015991,37.10680008,-22.24096298,-7.985054493,-15.90105057,-9.782830238,-10.83649158,-17.42651176,-15.00958443,-8.493671417,-16.26625061,-8.578234673,-5.876671314,122.2655258,21.13745689,25.6870079,12.57336617,9.895531654,7.022830486,8.902831078,7.756493568,7.477684498,5.676697731,9.734062195,8.603282928,10.60937881,1,3,1
0.259272693,1434.02247,2847.50744,-581.1487427,40.4721489,0.452016681,6.926931381,-11.56812572,-10.43043613,-12.63362312,-0.67709291,-9.220903397,-2.097514868,-9.95688343,-2.81950593,-12.11786366,23.50486946,15.61963463,11.01875973,14.29662037,8.528640747,6.698461056,5.259712219,5.048770905,5.180981636,4.340958118,5.397189617,4.283274174,5.022044182,0,0,1
0.146323108,1015.146901,2125.465883,-251.6313477,76.6915741,-3.927047014,11.35678101,-12.50871658,-2.656642914,-11.39844418,-6.296719551,-13.23941898,-4.324364185,-10.68713856,-6.225521088,-9.890341759,63.57094193,17.06552696,22.68331528,9.583680153,12.89224148,8.455020905,7.954277515,7.185330868,6.718482971,5.205553055,4.813695908,5.006289959,5.947731495,1,3,1
0.193243963,1261.584784,2413.316761,-219.9031067,46.72698975,-19.27378464,1.306387067,-21.22151947,-7.750461102,-16.1355629,-13.06906033,-19.66127777,-8.29151535,-14.00725365,-10.37446404,-18.66742516,52.82380676,23.49348831,12.74412823,11.28961658,7.934616089,7.48774147,8.586785316,6.465855122,6.702214718,7.646587372,7.945437908,10.3701458,5.943555355,1,2,1
0.280743634,1472.426533,2348.885995,-117.281044,15.36492729,-48.15188599,0.123113982,-25.60395622,-15.18719959,-4.613229752,-11.23135757,-15.65331459,3.1907022,-7.32830286,-7.613147259,-13.60181046,84.78046417,46.78431702,16.2552166,21.14784813,14.05480576,8.266487122,11.8641634,8.387459755,9.67069149,11.12086868,12.18145275,6.821526527,9.865898132,0,0,1
0.213471912,1242.995496,2327.864583,-459.4325867,60.30146408,-28.45520401,-24.88473511,-8.920174599,1.652640939,-19.93404198,-16.51571846,-15.78853893,-5.048766136,-3.755598307,0.836060286,-2.068921328,101.8684311,26.58141518,32.59880447,16.10483742,12.26352406,12.93762207,15.31976032,10.91097546,8.358001709,10.09955597,10.01648617,10.05034256,11.85593033,1,2,1
0.190922408,1209.356123,2078.480114,-183.2222137,37.09835052,-43.09931946,-18.7575779,-32.6841774,-16.35982132,-4.538325787,-12.82796383,-16.63162422,-15.55867577,-7.619158268,5.028350353,9.158358574,85.66814423,23.86076355,25.30012894,12.229249,11.83617115,14.19019699,12.40606403,14.99624252,15.14267731,10.83249283,13.34222889,18.86919403,18.23486328,0,0,1
0.230103639,1357.723379,2276.675113,-22.064291,28.41197968,-37.02548218,-0.650798023,-20.0347805,-30.1653595,3.764336348,-2.754477024,-26.92010307,-20.13309479,-2.016292095,-0.765198708,6.001821041,116.9156876,22.9282074,22.07986259,16.55704117,11.71619034,11.17751884,11.47663784,12.12917423,10.29737854,12.07716751,13.50111008,16.10040474,12.26027679,1,2,1
0.22744499,1296.821146,2368.262615,-253.4172821,48.9453392,-14.83004379,21.41612816,-24.97374916,-1.546599269,-21.46209145,-0.48772487,-3.999003172,-0.126208141,-5.357537746,-2.52203989,-10.5336132,88.34620667,22.57376289,16.58812141,13.59993553,19.00840378,13.82249165,10.01603985,8.986600876,10.38279247,7.274372578,8.023281097,7.062633514,6.695652485,0,3,1
0.172783746,1060.465475,1974.681713,-424.5872803,71.85746765,-33.15402603,-4.846247196,-21.08555984,-9.071235657,-7.87120676,-1.178054929,-15.06453991,-4.061537743,-11.11481953,-7.971895218,-11.90221691,154.7975922,30.09546661,30.76585579,11.88543415,18.3139286,8.872699738,10.77160549,7.573155403,10.33857059,8.098329544,7.965791702,8.245791435,6.888057709,0,1,1
0.232695133,1281.542275,2007.095757,-385.4553833,34.50407791,-15.78843307,22.27939606,-0.18147701,-2.837525845,-7.913510799,-2.561458588,-16.46833992,-0.011084548,-8.272404671,-7.026875019,-11.78820038,80.64168549,37.52669144,33.52044678,26.9501915,17.75683212,24.63853645,16.08795929,14.38530445,19.09814072,9.553072929,6.667211056,6.813796043,5.902627468,0,0,1
0.158691406,1087.508052,2084.969897,-274.5690613,69.63527679,-10.53175831,2.141824245,-17.75600243,-16.84659004,-11.44040203,-4.768010616,-9.650622368,-9.117780685,-15.91603565,-14.17697048,-10.14104462,113.2703171,37.98649597,18.26086235,12.44297981,14.85055351,12.24398041,9.721669197,10.57529736,7.042804241,7.564103127,6.967199326,5.262721539,5.734653473,0,0,1
0.249632669,1219.758361,2438.825975,-191.7874298,60.43609238,-7.518091679,8.283268929,-23.05493927,5.882964134,-34.7924118,-3.367999077,-14.77729416,-11.87003517,-10.98788357,-11.59742355,-4.114914417,91.94320679,17.42243958,13.93506622,11.70366383,8.304494858,11.31734848,11.77136326,6.694749832,8.495554924,5.244086742,4.951786518,5.952446938,6.558481216,0,2,1
0.132527112,2076.901665,4364.369292,-216.176178,59.30500412,-19.25010872,-16.07894707,-28.3474102,-22.68121719,-8.490048409,5.402678013,-7.79839468,-1.46259582,-10.41452599,-4.505218983,-7.503335476,129.3538513,37.24261093,13.88582516,17.73300934,12.46381283,13.72564602,9.1299963,13.96332455,9.868121147,10.59723949,8.950654984,12.15926266,12.99942207,0,2,1
0.2273837,1292.527264,2286.754261,-85.87159729,46.98664474,-18.53917503,-15.45502949,-8.548254967,16.83377838,-12.20705605,-11.45215797,-13.75839424,-3.883610725,-7.535373688,3.897288561,-5.791178703,125.2683182,48.83091354,17.44504738,16.96505928,11.16676331,11.00365162,14.0177536,12.27681351,12.80272961,13.09047222,15.19226742,13.69285297,15.84757519,1,1,1
0.253180548,1258.325035,2059.955562,-237.9060516,36.27428055,-68.08554077,-9.13795948,-31.66437149,-8.461485863,-6.610779285,-4.827088356,-20.24445343,6.519538403,-10.33754158,15.20530319,13.56114292,136.3796082,21.57448578,36.60699463,20.47357941,15.32125854,18.60071373,12.50585461,13.47887516,17.50426483,11.76541901,14.88036823,16.66290474,18.83114243,1,2,1
0.320394641,1632.617173,2714.551694,-206.3389282,2.772919655,-35.84962082,-29.07546997,-41.66140366,8.216121674,-36.98868561,16.50127411,-3.225633383,7.997499466,-18.30208015,-10.45003319,-11.76700878,74.80497742,32.41723633,12.18415165,15.81267834,16.26678467,16.73241806,13.41548252,18.01753426,10.44570827,16.01621437,17.76264191,9.769365311,8.457522392,1,0,1
0.22310902,1177.967419,2052.521307,-121.1200485,56.04219818,-15.5816679,2.325605631,-22.67264366,-1.665179968,-7.493281841,-7.839085579,-18.410429,-18.69343758,-7.294670582,1.230178952,-2.363115788,77.56511688,38.83530807,24.42442131,15.97291279,16.56110001,14.37775135,8.294047356,11.08646393,10.2011137,10.36631489,13.00402641,16.25086212,13.73165512,1,0,1
0.119497794,1023.602658,2186.017072,-660.5761719,67.71463776,25.58080101,11.60826874,1.551514268,2.294332266,-1.445309639,-4.344623566,-2.496986151,-5.34485817,-3.773963451,-3.498945713,-8.139719009,77.7039032,32.71106339,27.05519104,14.3350935,13.69048882,7.561744213,5.572097301,8.203325272,6.047924519,6.479282856,5.82298708,7.952265263,6.853436947,1,2,1
0.214678003,1174.772938,2169.545585,-194.0363617,63.48854446,-37.56871033,5.5134058,-6.780142307,2.524507523,-20.0289402,-3.321120739,-27.83671951,-9.364775658,-16.20479584,-9.904179573,-15.95297337,39.38979721,30.13825798,13.64190674,11.86596107,8.388818741,9.5698452,6.518055439,6.043747902,4.720117569,5.878448963,4.052382946,3.564743519,4.863165379,1,0,1
0.212333226,2500.317086,4915.418094,-372.1551819,43.73130417,-17.39226151,-12.53511238,-15.62277889,13.38182068,-10.24480629,-7.94614315,-16.02861404,-7.367184162,-9.210772514,-5.851356983,-6.372457504,130.8872528,31.03557396,22.1164856,20.15976715,13.05538082,12.20342827,8.19629097,7.518652916,11.25125694,11.83224487,11.6446743,10.55441284,9.621768951,0,2,1
0.163880504,1061.487157,2028.231534,-205.3838196,57.82416153,-7.096589088,18.79591179,-7.265940189,4.80929327,-6.114524364,-15.54932594,-18.87594986,-20.04880333,-21.04195023,-6.257317066,-7.060657978,72.00585938,29.48797226,33.21740723,13.22988415,7.101438522,8.544034004,13.01160908,6.550425529,6.769719601,8.538451195,7.787312031,15.61557674,17.52056885,0,2,1
0.240449398,1286.606421,2159.475344,-94.47695923,36.60597229,-24.81243896,1.808072448,-22.26527405,-13.96763039,-10.08359241,-3.029905319,-17.70858192,-9.877707481,-16.89141273,3.275794744,-1.575838447,124.0277863,43.09484482,21.00952721,17.20129776,16.31002426,16.20594025,11.15471268,11.90099907,10.88153267,10.08098125,11.01391411,14.21073246,15.22642422,1,2,1
0.347549716,1735.073096,2933.59375,-163.2426605,5.249957085,-4.445520401,-15.59009933,-18.86769867,-13.76338863,-2.22597003,-2.477666378,-16.88324928,-13.0366478,-4.438921928,-0.174865097,1.925192356,122.4745941,37.39565659,15.22481441,19.69131088,25.14776421,9.707115173,12.67040539,9.563586235,7.889256954,10.8331461,8.352403641,13.79135895,17.46310997,1,2,1
0.193646072,1372.432525,2825.616399,-651.8466187,44.37995911,16.35162926,9.318810463,1.513337851,0.661079466,-5.157052517,-3.215695143,-5.572971344,-4.408531189,-6.915459156,-4.765750885,-6.1674366,79.51371002,26.48742294,11.68467331,7.152556896,5.912809372,4.541095734,4.687572956,4.773456097,4.224009037,3.559192181,3.558197975,3.335626364,3.322838783,1,3,1
0.174249518,2197.425086,4390.696347,-495.9436646,46.61804962,-7.04229784,1.46391964,-11.66298485,0.039529637,-5.218371868,-11.9055481,-12.32590008,-12.04601192,-13.62263393,-9.756445885,-11.24759865,100.064743,18.0372448,9.36819458,8.428798676,10.99615479,5.61180687,7.629240513,10.55915642,6.904944897,6.071755409,7.168427944,5.253561497,6.780518532,0,4,1
0.305198179,1631.525993,2899.19008,-325.2012634,18.30973625,-6.997840881,-17.48345566,-10.45256138,10.90207386,-14.36083794,-7.947277546,-17.91518974,-4.956949711,-13.35390759,-2.423769712,-10.79088879,81.79331207,32.14352798,26.80088425,15.08343983,21.06706619,20.47151756,13.97215939,17.19577408,20.35767746,15.98583031,11.31831837,9.49478817,14.86835861,1,3,1
0.172698975,1155.794851,2278.111049,-254.4759064,59.51067352,-3.088502645,2.688961744,-0.989248931,-13.89532661,-13.73489189,1.513311982,-24.31078529,1.819403648,-11.93299866,-1.243988633,-11.90352535,133.0583344,38.56954193,25.40616989,19.06547165,21.1417675,20.22498894,11.06028938,12.81021595,14.59301758,10.48847294,7.473582745,8.182005882,9.685686111,0,0,1
0.228248452,1106.641012,1550.707547,-258.2344055,33.8127861,-88.59308624,-34.61932373,-18.69954872,4.698409557,-9.69122982,-11.60660553,-1.833146572,10.84314537,5.988446712,2.726192236,-11.5298996,139.7795105,30.03970528,39.23658752,24.84949303,17.34573746,16.1795578,18.61789703,16.18803978,20.09742928,18.81678963,18.16961479,21.65210915,17.07950592,1,0,1
0.206888556,2357.83028,4724.279395,-487.7915955,57.17086792,-17.13684273,0.804035902,-14.02188301,-1.185367584,-12.30912209,-5.049945354,-9.705080032,-7.242045403,-9.61829567,-6.128583431,-10.14446449,93.12807465,19.92248535,12.96541882,10.24209023,10.21202278,8.018946648,6.577887058,5.871086121,5.440112114,6.333834648,4.864269733,4.075404167,5.374958992,0,0,1
0.192755682,1091.278635,2067.471591,-206.4752502,69.08713531,-24.28256226,-1.496213794,-21.0264473,-11.25375271,-19.99011421,-16.18804359,-19.2060318,-11.86615753,-9.843911171,-6.978199482,-6.930217266,56.61873245,19.52851868,16.65406609,11.21852207,13.02097225,8.126181602,8.531003952,6.572265148,7.411564827,6.484639645,5.781551361,8.799664497,8.833817482,1,1,1
0.11493115,1921.433235,3921.411244,-249.8049774,69.76028442,-13.64419365,-17.42815018,-24.92730713,-17.43489075,-34.00077057,-5.027732372,-5.194129467,-16.95133972,-7.078804493,-6.962821007,-16.35277176,86.48795319,22.02116203,20.04197502,21.02740479,11.44974136,9.4799757,9.226107597,9.577408791,8.709052086,7.662717819,9.080436707,5.389740467,7.937133789,0,0,1
0.080615457,1483.459977,2957.441495,-296.5438843,86.47959137,-15.36588764,3.964904547,-23.15760422,-14.07631493,-20.44539642,-19.73312187,-17.59259415,-9.227563858,-18.47966194,-15.70022297,-8.906061172,116.6748581,24.99679565,17.69921112,24.52008057,14.96871471,12.0633707,10.77787971,10.46567631,12.98331165,10.70984459,11.32455635,7.843123913,8.342857361,1,4,1
0.28528523,1561.1521,2547.538325,-242.8542023,-5.90017128,-25.17473412,4.206915855,-21.0130806,-5.832354069,-13.57158279,-0.835996091,2.891093969,5.145325661,-12.69597054,-8.824072838,-4.987205029,153.7890015,55.20560074,33.32334518,16.48443604,22.39185524,10.47459793,14.86454582,15.29619408,14.33089066,14.84092999,15.69400501,11.06735611,10.90145016,0,0,1
0.260562537,1488.916638,2734.043337,-400.1344299,29.98992538,-12.16476727,-8.082112312,2.622658253,13.35423088,-13.36718369,-4.611948967,-8.411046982,0.100015551,-9.20937252,-7.196852207,-4.713375568,125.893486,23.75471497,30.89750862,20.70009041,12.02772617,10.58820152,13.22219467,5.212561131,9.34390831,6.682209969,9.979899406,5.180087566,9.501310349,0,0,1
0.297555906,1614.416977,2887.97305,-308.3266602,21.11590195,3.567418575,-10.14778805,-5.708141804,-1.798923135,-7.35641861,-4.556152344,-8.742697716,-4.13725996,-9.773774147,-2.278796196,-9.574077606,187.9399567,49.04012299,13.8288641,25.18943977,11.36695099,9.014513969,8.891975403,6.169083595,6.331783295,8.995818138,7.166242123,9.111281395,8.087612152,0,0,1
0.265878183,1351.80319,2401.62037,-287.9926147,42.60922623,-39.65434265,11.62402725,-17.79320908,-15.0959053,-27.17067719,-9.122173309,-15.12350941,3.414622784,-13.59415722,-3.952351332,-8.509819031,34.74181747,6.432645321,5.127585888,5.915278912,3.902165651,4.953508377,5.409128666,5.15898037,4.8181777,4.63479948,3.435559511,3.310516834,4.279223442,0,0,1
0.116989066,1909.547353,4173.123573,-210.8560944,69.83116913,9.130503654,10.23661995,-4.62641573,-14.76067066,1.216803193,6.391318321,-11.30961514,-11.75580788,-17.43519211,-4.55919838,-19.66447449,89.74985504,35.6179924,17.12676239,18.50803375,14.82514572,13.89593506,9.36965847,7.237919807,11.24083233,9.608411789,8.037514687,8.905778885,9.859438896,1,0,1
0.129915057,1007.168714,2026.385613,-190.4494019,65.52111816,-7.062241077,19.79018784,-20.88880539,-11.69255638,-11.53059006,-9.513566971,-18.84729767,-9.106559753,-21.81635284,-11.26827621,-13.71922684,109.9634018,16.91217422,15.00258064,10.66298676,9.292017937,6.851665974,6.973948479,7.32462883,7.285404682,6.878216743,7.46970892,5.248404026,7.426045418,0,0,1
0.258604805,1333.622808,2302.107901,-349.4041138,21.8635807,-55.01544952,-10.49544239,-26.76676941,3.862101316,-8.580983162,-1.771653175,-14.27208996,-3.036872625,1.166162133,3.353883505,-5.317823887,93.84922028,17.11010933,25.17609406,11.32121277,17.7681675,16.5199604,17.41685677,12.94561863,8.61117363,14.11013508,15.51895237,11.69746304,13.0741024,0,0,1
0.090546072,1623.359462,3148.794235,-310.4870605,57.6779213,-11.40243149,-7.218244076,-13.60277081,-14.19484901,-32.56962204,-19.54416847,-3.50664258,-12.7866745,-9.696599007,-6.641426563,1.760284305,99.42956543,25.55270576,14.95178127,10.57599449,10.07411766,9.895504951,12.67935562,8.586309433,8.172429085,6.826170921,5.497237206,8.732089996,12.96334934,0,0,1
0.207219395,1323.361993,2617.223337,-436.1928101,46.00466156,-2.461993694,-1.233068109,-8.337323189,-1.341709256,-9.618658066,-6.319003105,-10.93075275,-2.529575825,-8.520038605,-3.381599426,-8.973004341,109.1764069,24.60292625,12.69258308,11.51862049,14.93755531,8.151567459,5.405025959,6.367818832,6.798142433,6.166360378,6.369475842,7.691253662,7.481341839,1,3,1
0.090522693,612.755259,1109.486607,-98.61485291,140.8379517,3.677271605,11.19349289,-5.297581673,-3.340540171,-14.00688839,-4.624687195,-12.85664654,-10.61242104,-9.167683601,-8.628074646,-11.2134943,97.12032318,40.64257431,22.87911415,9.732469559,6.860594749,7.633442402,6.662294388,7.112456799,7.144537449,6.751770496,10.32029724,6.271450996,4.617775917,0,3,1
0.177743293,2094.072919,4040.525114,-340.3194885,69.34933472,-20.6390686,32.11510849,-15.44730473,-2.118164063,-17.12380791,-8.209505081,-11.72536945,-16.10302544,-8.265374184,-11.06806946,-11.44478035,14.85624504,11.99846554,6.673324585,4.152256012,6.426527023,3.964764118,4.350667953,3.554800749,4.420360088,3.410791636,3.435005188,3.778436899,3.315363407,0,0,1
0.124491652,1585.484417,2976.954909,-377.0725708,104.7967148,-34.04251099,1.032287717,-8.35592556,-2.775429726,-11.91597843,-3.610475302,-7.933311939,-13.26494026,-14.16572762,-8.264862061,-3.435719728,8.418375969,8.503874779,7.30632925,6.337417603,6.485367298,5.146799088,4.656275749,3.848851204,3.259006739,2.969792843,3.112360954,3.044777393,3.109777451,0,3,1
0.282728407,1379.50485,2311.631944,-169.7757874,34.44788742,-60.26618195,5.445865154,-45.77616882,5.246332645,-18.71162033,-8.225343704,-11.12602139,-12.68225288,-18.30199814,-3.748287439,-11.45362091,91.78166199,21.29353905,27.94260788,14.59662628,22.11923981,14.50295639,10.35222054,5.557411671,8.786315918,7.619327068,7.625230312,7.581412315,7.457104206,0,3,1
0.23413538,1394.717865,2639.648438,-605.7443237,33.15680695,-12.06298733,-9.788773537,-26.32748985,0.736196637,-15.02278042,-4.326272964,-7.55795002,-5.222655296,-3.936241388,0.85189873,6.017571926,121.6130066,19.83768654,29.65406036,13.11451817,18.58170319,11.92206001,7.884128094,7.000980377,8.941685677,7.588832855,7.849106312,12.24442005,16.08794785,0,1,1
0.075701678,668.9363446,1370.442708,-480.6257324,91.41077423,28.51400566,27.14253044,6.724469662,2.863619089,-7.585140228,-7.860983372,-7.355932713,-7.107241631,-11.53557491,-6.570672035,-7.607858658,134.7023621,42.55652237,23.56793022,12.28203106,14.48766327,10.99796963,11.09890366,9.19170475,7.288912773,5.726982594,8.701036453,6.046276093,5.339272022,0,2,1
0.274535013,1491.413872,2527.558773,-148.5153656,22.71276093,-26.97344208,1.209276915,-39.89041138,4.636668205,-28.47995567,0.136616245,-21.4802475,1.53156209,-8.342022896,2.509550333,-10.49934196,82.76700592,47.85497284,25.07128334,20.22567558,13.81997871,16.10853004,10.70008183,11.43845558,11.45734787,13.93880939,13.17399216,15.6520853,13.21152687,0,2,1
0.094938374,1611.122152,3173.765696,-254.3051453,83.34011078,-12.22355556,18.25496483,4.915629864,2.477170706,-1.926995039,2.562725782,-4.924033165,-12.82663345,-11.46374798,-13.00112247,-17.56987572,73.5082016,29.7864666,23.05185509,22.76092911,9.047006607,7.470206261,6.402740479,8.410758972,9.082283974,6.910059452,5.675176144,7.121402264,6.745482445,0,2,1
0.235328957,1334.695183,2366.355613,-498.7070007,39.84233475,-34.65554047,-13.57863045,-18.17216682,-4.229055405,-0.042768478,-5.98544693,-6.700186253,-5.311862946,0.216809884,8.317623138,-6.338345051,93.38587189,22.63477135,37.61876678,13.39442253,17.28196716,12.84472275,8.907124519,9.230872154,8.878669739,7.50770092,12.88515472,14.98441601,9.963207245,1,2,1
0.215779622,1066.886393,1466.362847,-194.6149139,51.80950546,-85.66098022,-39.01588821,-33.0811348,18.21221542,-23.10499001,-9.403900146,-5.614903927,22.37350273,2.376369953,-8.655536652,-18.22714424,111.2486343,23.95908165,26.6434288,33.0771637,15.54272366,20.28081131,22.28858948,13.49338436,20.42092896,18.43104744,14.51964664,15.08170128,12.31218338,1,0,1
0.257651233,1404.059146,2484.769209,-285.1210327,21.59158325,-45.86104202,-15.79749393,-32.27817154,18.52812004,-10.14628792,0.436390549,-9.267663956,-10.17555523,-8.90884304,-2.183120966,0.579340219,135.7365112,28.81466484,33.07028198,17.21767044,25.52630424,17.01008987,16.83763123,12.2252512,12.61011028,11.46146965,11.80551624,8.231060028,14.39442062,1,2,1
0.288552224,1571.16477,2854.905687,-273.1600952,22.83403015,15.99299049,-0.448944569,-21.57048416,-21.08509636,-24.65663528,-10.44427967,-22.26753044,-7.426594734,-8.815983772,-1.944600463,-4.057363987,107.4064255,33.56434631,24.32694244,17.07388878,17.40049171,9.830105782,9.456118584,9.64828968,9.163728714,8.381351471,7.62727499,9.027086258,7.40079546,0,0,1
0.151535866,905.2031053,1778.764205,-208.7759399,79.49684906,5.46325016,-13.36394119,-26.24110413,-6.450744152,-17.63085747,-13.48286343,-15.06253147,-3.924380302,-4.966935635,-4.611991882,-15.28488445,102.6985703,34.15260696,18.39624786,25.97259712,19.15780449,15.55263805,7.262586594,8.651572227,9.024666786,13.6168108,19.85411263,15.73056889,9.525929451,1,0,1
0.462749859,2077.915772,3190.526464,-38.66508484,-27.94631386,1.545005083,-18.21812057,-10.30837727,-4.854557514,-4.914633751,-14.97149086,-13.42047787,-2.102309227,-16.75376129,-5.938799381,-3.863921642,107.7539139,64.78646088,18.72403145,19.75494003,15.51982403,16.34154701,18.02012253,10.69274807,11.47082043,7.592581749,10.22022438,11.10782242,11.41665936,1,2,1
0.214095649,1257.869441,2388.868979,-398.4876404,56.63379288,-21.34113693,1.576301455,-9.441626549,-1.081337571,-7.427473068,-10.18052006,-13.52602673,-1.595727801,-13.79379654,-2.752479553,-13.65886021,119.4395218,16.85811996,7.844727039,5.788691044,6.711233139,7.289716721,5.896800041,5.075873852,4.731455326,4.139317036,5.695923805,4.439386368,5.43161726,1,2,1
0.301067947,1464.468437,2460.364106,-419.0865784,24.25476646,-49.00706482,-10.66618156,-30.45244217,-2.406563282,5.165889263,-3.327001095,-7.026479721,-5.647213936,-9.845302582,4.553638935,4.460943222,169.0104675,36.32482529,44.74952316,18.94007301,28.965271,13.22628403,12.29380226,10.72021484,14.65027523,8.810447693,13.71108055,10.84152889,14.50841713,0,2,1
0.280255682,1409.592126,2392.96875,-290.2750549,17.56177139,-32.07175827,-6.678545475,-12.53270817,3.881574869,-12.69234085,-10.51571178,-13.64773655,-8.567030907,0.667952716,-6.858051777,-1.234804869,166.4434967,23.74979019,22.69175911,13.33154583,20.03685951,20.01289177,12.83539486,12.52902985,7.950618267,8.818739891,7.843438625,10.20347691,9.969347954,0,0,1
0.346594574,1600.962648,2305.834289,-341.3511963,-15.43008041,-68.94796753,23.72356796,-18.59671021,-13.54696465,-2.340976477,-2.769572735,-3.799053431,-11.60907173,-1.290478945,-0.796106696,-7.122080326,121.0105057,39.61537933,33.41601944,17.10557747,13.1141901,11.55064487,12.20310497,17.61693764,11.82957363,11.95398426,13.3240118,15.80408192,15.35340691,1,3,1
0.34747784,1640.445808,2781.888522,-409.9623718,5.427252769,-28.20157623,-0.088504426,-21.69503975,-5.749125481,-11.75630569,3.157920837,-5.650046825,7.645980835,-9.513953209,2.823151827,-9.777511597,86.8615799,41.77766418,23.89465332,14.53076363,19.64255333,17.71583557,14.59906673,15.28652191,11.90821743,13.00193691,17.01427078,10.60087872,10.70050526,0,3,1
0.40889299,1995.021251,3032.00258,-121.2269669,-45.25474548,-24.2292614,-17.2767601,-38.11847687,6.554994583,-18.465065,-2.596193075,-8.598930359,4.642988205,-10.64032269,8.08839798,-6.855736732,129.5377502,37.70520782,15.30770397,20.87166786,13.0225029,10.17879486,14.51456356,10.21142578,13.34703732,9.278629303,17.15912247,16.73029137,16.4901619,0,0,1
0.142172339,1940.907181,3945.669235,-323.9255981,70.88553619,-11.3769722,-4.176522255,-9.23870182,-12.23504829,-13.2734251,-9.3704319,-13.44985008,-10.35916805,-6.055600643,-5.764655113,-5.733799934,64.7964325,20.67419815,10.33973312,15.48930836,15.6294508,13.22415829,10.11901951,8.637957573,5.960544586,6.509131432,5.786344528,5.720266342,6.724749565,0,2,1
0.317514273,1460.784904,2662.935697,-50.85585403,34.25588226,-16.30141258,5.766025066,-12.03565598,3.984375477,-18.75243378,3.318348885,-18.61808968,-10.33029556,-3.865470886,-8.940877914,-14.53442383,84.38703918,14.44192219,18.29929924,8.408368111,9.84601593,9.231616974,7.464393139,5.887490273,6.21134901,6.437352657,5.320952415,4.778183937,4.706868172,0,0,1
0.288456843,1440.612493,2507.6247,-201.1346283,36.82538223,-19.52099991,20.94961739,-7.898081779,-12.74041939,-14.65363216,11.35384274,-36.05787659,15.90710354,-22.79901505,-4.288321018,-7.965779305,70.97674561,46.64030075,21.33658981,15.34903622,19.89370728,11.45608902,9.816119194,8.181265831,10.94572926,10.95099068,8.322627068,6.856991768,7.358740807,0,2,1
0.189027559,1173.899905,2455.454415,-277.5394287,62.18425751,10.68726254,8.893535614,-16.90444946,9.96180439,-15.36828613,10.7057991,-10.07922745,-6.432004452,-8.298021317,-18.13846397,-13.28498936,101.2619705,19.48740005,10.59142303,8.004566193,8.228602409,6.466190815,6.596819878,6.649259567,5.350322247,5.486233234,5.9375453,5.450647831,5.608006001,0,2,1
0.439151942,1958.635431,2864.705023,-69.96096802,-31.36135101,-21.80532265,-7.98684597,-59.83141708,4.702423573,-21.10617638,15.19398022,-26.89622688,2.297472,0.774490356,2.327595711,1.213496089,66.83672333,38.57247162,10.32530975,21.52960014,13.06038857,11.50716591,13.94800663,11.83368015,12.58405113,12.74654293,15.26885033,16.58541107,21.16530991,0,2,1
0.250940394,1303.705361,2287.796586,-197.158371,45.23257065,-42.09738922,6.063712597,-36.59000015,4.94736433,-23.01138496,-5.402283192,-12.5121603,4.269594193,-8.335294724,-1.60678494,-8.69101429,165.0669556,39.22164917,36.16569901,17.46775436,23.47441673,13.09614468,15.06107998,13.89201546,12.23645401,12.67916298,10.77147293,11.9993782,16.30395126,0,0,1
0.236764761,1388.491614,2419.133113,-489.9473267,39.57422638,-26.7694931,2.041332483,-29.1268425,-8.300086021,-19.24252319,2.134027243,-18.21245575,-2.848487854,-10.07947254,-6.074894905,-11.81853104,89.93624878,29.83067322,42.09243011,17.5172863,26.69156647,15.05611134,21.10234261,12.07532692,12.69129658,12.86281013,8.40114212,8.050280571,5.966582775,0,0,1
0.206363783,1093.602414,1958.715596,-164.4966278,62.42796326,-28.55422783,5.958650112,-11.64169788,13.59712791,-20.67640686,-10.00298023,-21.53718567,-12.48575401,-11.9387579,4.80729866,-11.18548107,98.76794434,51.23306274,36.54291916,11.91366673,13.04426479,12.63816452,9.384039879,11.16517544,7.39437151,7.873082161,10.78188705,16.46263504,14.96096897,0,2,1
0.086416863,1391.716699,2806.292808,-404.6386414,101.7457657,10.43253613,15.94785309,-10.94512272,-10.87211704,-18.27683449,-8.846310616,-14.12302017,-13.05362415,-8.298974037,-12.83576393,-14.99777889,74.08162689,34.80480576,13.44201565,16.487257,13.10997391,13.69290638,10.69045067,10.76192474,8.128843307,8.356719017,9.523609161,7.105223179,7.646282673,0,0,1
